type,stock,price,quantity,cost,date,proceeds
BUY,PTLA,108.38454692642668,302,32732.133171780857,2026-04-28,
SELL,CHFS,85.09137699114932,341,,2026-04-28,29016.159553981917
SELL,AVCO,100.0,366,,2026-04-28,36600.0
SELL,CHNR,120.07874008357038,319,,2026-04-28,38305.11808665895
SELL,HMI,85.71428343349565,281,,2026-04-28,24085.713644812276
SELL,CNAT,95.04761468796504,370,,2026-04-28,35167.617434547064
SELL,MDGS,112.06896183181756,311,,2026-04-28,34853.44712969526
SELL,BCEI,122.98850625111608,270,,2026-04-28,33206.89668780134
SELL,TAK,102.6923156341188,327,,2026-04-28,33580.38721235685
SELL,SG,100.0,270,,2026-04-28,27000.0
SELL,PTLA,98.2178998601046,302,,2026-04-28,29661.805757751586
BUY,NET,85.09137699114932,401,34121.64217345088,2026-04-28,
BUY,FRHC,85.09137699114932,401,34121.64217345088,2026-04-28,
BUY,ACER,92.70833015441896,368,34116.66549682618,2026-04-28,
BUY,BYFC,100.0,341,34100.0,2026-04-28,
BUY,OPK,99.5684906844439,342,34052.42381407981,2026-04-28,
BUY,PSHG,90.19608228283285,378,34094.119102910816,2026-04-28,
BUY,FIV,100.59760479572533,339,34102.58802575089,2026-04-28,
BUY,AMPY,101.66747508985823,335,34058.604155102505,2026-04-28,
BUY,PLXP,100.0,341,34100.0,2026-04-28,
BUY,UGAZ,99.44941500344116,343,34111.14934618032,2026-04-28,
SELL,FRHC,89.04109029793179,401,,2026-04-28,35705.47720947065
SELL,ACER,102.24719794617374,368,,2026-04-28,37626.968844191935
SELL,BYFC,100.61728336011251,341,,2026-04-28,34310.493625798365
SELL,OPK,94.79957133215599,342,,2026-04-28,32421.45339559735
SELL,FIV,101.48515876252699,339,,2026-04-28,34403.46882049665
SELL,AMPY,99.25023559885882,335,,2026-04-28,33248.82892561771
SELL,PLXP,100.0,341,,2026-04-28,34100.0
SELL,UGAZ,102.94117647058823,343,,2026-04-28,35308.82352941176
BUY,EGRX,104.96577276183588,294,30859.93719197975,2026-04-28,
BUY,RMBL,100.0,309,30900.0,2026-04-28,
BUY,MOSY,100.0,309,30900.0,2026-04-28,
BUY,RCP,120.72289430726535,256,30905.06094265993,2026-04-28,
BUY,PHIO,92.05020778032235,336,30928.86981418831,2026-04-28,
BUY,SSI,93.71428767889198,330,30925.714934034353,2026-04-28,
BUY,SMRT,96.47354487973124,320,30871.534361513994,2026-04-28,
BUY,CBIO,86.36364161804053,358,30918.183699258512,2026-04-28,
SELL,NET,119.91869926578708,401,,2026-04-28,48087.39840558062
SELL,PSHG,93.02325043681604,378,,2026-04-28,35162.788665116466
SELL,EGRX,100.15163928452355,294,,2026-04-28,29444.581949649924
SELL,RMBL,107.14285714285714,309,,2026-04-28,33107.142857142855
SELL,MOSY,119.91869926578708,309,,2026-04-28,37054.87807312821
SELL,RCP,100.0,256,,2026-04-28,25600.0
SELL,PHIO,102.72727104586346,336,,2026-04-28,34516.363071410124
SELL,SSI,88.10974547186154,330,,2026-04-28,29076.21600571431
SELL,SMRT,98.17232971849245,320,,2026-04-28,31415.145509917584
SELL,CBIO,100.0,358,,2026-04-28,35800.0
BUY,GHG,87.14285898821335,407,35467.14360820283,2026-04-28,
BUY,CERC,98.86363744119969,359,35492.04584139069,2026-04-28,
BUY,GRVY,97.04198969958891,366,35517.36823004954,2026-04-28,
BUY,SAF,100.0,355,35500.0,2026-04-28,
BUY,CHFS,108.30619200115652,328,35524.430976379335,2026-04-28,
BUY,FIV,98.0488070033289,362,35493.668135205065,2026-04-28,
BUY,PAVMW,100.0,355,35500.0,2026-04-28,
BUY,CSU,101.35692939164471,350,35474.925287075646,2026-04-28,
BUY,NTRP,119.91869926578708,296,35495.934982672974,2026-04-28,
BUY,IDXG,97.17391470204228,365,35468.47886624543,2026-04-28,
SELL,GHG,116.66666883712281,407,,2026-04-28,47483.33421670899
SELL,CERC,99.54022895582666,359,,2026-04-28,35734.942195141775
SELL,GRVY,101.9174011146643,366,,2026-04-28,37301.768807967135
SELL,CHFS,82.72604913186035,328,,2026-04-28,27134.144115250194
SELL,FIV,99.90046514149829,362,,2026-04-28,36163.96838122238
SELL,PAVMW,96.96969981583248,355,,2026-04-28,34424.243434620534
SELL,CSU,97.20605626478527,350,,2026-04-28,34022.119692674845
SELL,NTRP,117.30769477652383,296,,2026-04-28,34723.077653851054
SELL,IDXG,96.64429535928858,365,,2026-04-28,35275.16780614033
BUY,VMD,100.0,339,33900.0,2026-04-28,
BUY,HMI,117.30769477652383,289,33901.923790415385,2026-04-28,
BUY,ALT,100.0,339,33900.0,2026-04-28,
BUY,GLDD,96.11649937089902,352,33833.00777855646,2026-04-28,
BUY,EMP,117.30769477652383,289,33901.923790415385,2026-04-28,
BUY,FWP,98.6032594247408,343,33820.91798268609,2026-04-28,
BUY,RCL,98.31662204188785,344,33820.917982409424,2026-04-28,
BUY,URI,100.0236099322157,339,33908.003767021124,2026-04-28,
BUY,STG,100.12004618302231,338,33840.57560986154,2026-04-28,
SELL,SAF,100.0,355,,2026-04-28,35500.0
SELL,VMD,100.0,339,,2026-04-28,33900.0
SELL,HMI,119.99999552965168,289,,2026-04-28,34679.99870806934
SELL,ALT,103.846154397232,339,,2026-04-28,35203.84634066165
SELL,GLDD,100.0,352,,2026-04-28,35200.0
SELL,EMP,97.12897861034304,289,,2026-04-28,28070.274818389138
SELL,FWP,100.1686250837724,343,,2026-04-28,34357.838403733935
SELL,RCL,101.4250733694593,344,,2026-04-28,34890.225239094
SELL,URI,98.70171221651655,339,,2026-04-28,33459.88044139911
SELL,STG,120.75,338,,2026-04-28,40813.5
BUY,NEW,103.03468620091263,349,35959.10548411851,2026-04-28,
BUY,ATHX,108.03571723173468,333,35975.89383816765,2026-04-28,
BUY,OPB,102.43903526810637,351,35956.101379105334,2026-04-28,
BUY,SBE,108.33332505491077,332,35966.66391823038,2026-04-28,
BUY,WEI,100.0,359,35900.0,2026-04-28,
BUY,INVH,103.21302247610218,348,35918.13182168356,2026-04-28,
BUY,OBSV,111.31221699930913,323,35953.846090776846,2026-04-28,
BUY,SCSC,110.02506227325736,327,35978.19536335516,2026-04-28,
BUY,MDCA,100.74074356644243,357,35964.445453219945,2026-04-28,
BUY,AQB,120.75,297,35862.75,2026-04-28,
SELL,NEW,126.59574899034413,349,,2026-04-28,44181.916397630106
SELL,ATHX,97.52065374766407,333,,2026-04-28,32474.377697972137
SELL,OPB,104.28571212236794,351,,2026-04-28,36604.284954951145
SELL,SBE,92.30769936149669,332,,2026-04-28,30646.1561880169
SELL,WEI,100.0,359,,2026-04-28,35900.0
SELL,OBSV,108.04877850216535,323,,2026-04-28,34899.755456199404
SELL,SCSC,98.63325223698533,327,,2026-04-28,32253.0734814942
SELL,MDCA,126.59574899034413,357,,2026-04-28,45194.68238955286
SELL,AQB,88.26211079489818,297,,2026-04-28,26213.84690608476
BUY,GHG,85.7142841196649,395,33857.142227267635,2026-04-28,
BUY,CCB,126.59574899034413,267,33801.064980421885,2026-04-28,
BUY,TDW,89.40396702430243,379,33884.10350221062,2026-04-28,
BUY,MBRX,103.41881047260782,328,33921.369835015365,2026-04-28,
BUY,LAUR,99.69535444398791,340,33896.42051095589,2026-04-28,
BUY,JELD,98.43856381952467,344,33862.86595391649,2026-04-28,
BUY,JPT,100.50247124150347,337,33869.33280838667,2026-04-28,
BUY,AGRX,108.33333594757215,313,33908.33415159008,2026-04-28,
BUY,ISEE,107.40740004880958,315,33833.33101537501,2026-04-28,
SELL,INVH,103.053451694157,348,,2026-04-28,35862.60118956664
SELL,CCB,126.59574899034413,267,,2026-04-28,33801.064980421885
SELL,TDW,99.25926477682556,379,,2026-04-28,37619.261350416884
SELL,MBRX,84.29751642723662,328,,2026-04-28,27649.58538813361
SELL,LAUR,101.14590998305388,340,,2026-04-28,34389.60939423832
SELL,JELD,105.99999921075229,344,,2026-04-28,36463.99972849879
SELL,JPT,99.3174929705666,337,,2026-04-28,33469.99513108095
SELL,AGRX,90.68825844496456,313,,2026-04-28,28385.424893273906
SELL,ISEE,91.37930804143755,315,,2026-04-28,28784.48203305283
BUY,HMI,100.0,335,33500.0,2026-04-28,
BUY,CCX,98.22092509209749,341,33493.33545640524,2026-04-28,
BUY,SAF,119.10204206194197,281,33467.673819405696,2026-04-28,
BUY,GMO,83.87176774720596,399,33464.83533113518,2026-04-28,
BUY,CLPR,104.00000833707499,322,33488.00268453814,2026-04-28,
BUY,RCP,100.0,335,33500.0,2026-04-28,
BUY,NVCN,96.40287769784173,347,33451.79856115108,2026-04-28,
BUY,NPA,106.25000349245973,315,33468.75110012481,2026-04-28,
BUY,PBC,119.10204206194197,281,33467.673819405696,2026-04-28,
SELL,HMI,121.73913043478262,335,,2026-04-28,40782.608695652176
SELL,CCX,100.97137957832389,341,,2026-04-28,34431.24043620845
SELL,GMO,101.88680200145662,399,,2026-04-28,40652.83399858119
SELL,CLPR,96.2250843573793,322,,2026-04-28,30984.477163076135
SELL,RCP,121.73913043478262,335,,2026-04-28,40782.608695652176
SELL,NVCN,98.50746268656717,347,,2026-04-28,34182.08955223881
SELL,PBC,83.58209015923005,281,,2026-04-28,23486.567334743642
BUY,FBM,104.20854317263245,294,30637.311692753938,2026-04-28,
BUY,SACH,98.83041541206713,310,30637.42877774081,2026-04-28,
BUY,EYEG,102.45613856622352,299,30634.38543130083,2026-04-28,
BUY,RCKT,100.0,307,30700.0,2026-04-28,
BUY,GRAM,87.0481976811782,352,30640.965583774723,2026-04-28,
BUY,KRP,100.41557428818169,305,30626.750157895414,2026-04-28,
BUY,STON,98.71031885924505,311,30698.90916522521,2026-04-28,
SELL,GHG,118.7214537305757,395,,2026-04-28,46894.9742235774
SELL,SAF,118.7214537305757,281,,2026-04-28,33360.72849829177
SELL,NPA,106.6666600439286,315,,2026-04-28,33599.99791383751
SELL,FBM,96.02170077551713,294,,2026-04-28,28230.380028002037
SELL,SACH,98.61931412432357,310,,2026-04-28,30571.987378540307
SELL,EYEG,91.7808252583826,299,,2026-04-28,27442.466752256398
SELL,RCKT,107.93650769622718,307,,2026-04-28,33136.507862741746
SELL,GRAM,90.3114117770029,352,,2026-04-28,31789.616945505022
SELL,KRP,100.31038920722004,305,,2026-04-28,30594.668708202113
SELL,STON,95.276374890466,311,,2026-04-28,29630.952590934925
BUY,FRHC,82.22222546000549,440,36177.77920240242,2026-04-28,
BUY,NBSE,92.0177384085559,393,36162.971194562466,2026-04-28,
BUY,CCX,99.32729542784872,364,36155.13553573694,2026-04-28,
BUY,INVH,98.12015704163687,369,36206.33794836401,2026-04-28,
BUY,MEC,81.81818632195674,442,36163.63835430488,2026-04-28,
BUY,KLR,100.0,362,36200.0,2026-04-28,
BUY,BGIO,99.60195649013677,363,36155.51020591965,2026-04-28,
BUY,EYES,92.90323235614017,390,36232.26061889467,2026-04-28,
BUY,MDLQ,99.16862752414245,365,36196.54904631199,2026-04-28,
BUY,GIX,81.81818632195674,442,36163.63835430488,2026-04-28,
SELL,FRHC,87.83783348395586,440,,2026-04-28,38648.64673294058
SELL,NBSE,109.06785202071305,393,,2026-04-28,42863.665844140225
SELL,CCX,103.72128450668833,364,,2026-04-28,37754.547560434556
SELL,MEC,100.0,442,,2026-04-28,44200.0
SELL,KLR,100.0,362,,2026-04-28,36200.0
SELL,BGIO,100.09991725149771,363,,2026-04-28,36336.26996229367
SELL,EYES,86.45833429914937,390,,2026-04-28,33718.75037666826
SELL,MDLQ,100.6387297645587,365,,2026-04-28,36733.136364063925
SELL,GIX,125.0505081330887,442,,2026-04-28,55272.32459482521
BUY,ALT,100.0,362,36200.0,2026-04-28,
BUY,CERC,86.45833429914937,419,36226.04207134359,2026-04-28,
BUY,SPT,100.0,362,36200.0,2026-04-28,
BUY,MOSY,103.08369529543653,351,36182.37704869822,2026-04-28,
BUY,RCP,100.0,362,36200.0,2026-04-28,
BUY,VNCE,103.57142857142858,349,36146.42857142857,2026-04-28,
BUY,CETXP,104.51200834702401,346,36161.154888070305,2026-04-28,
BUY,IDXG,86.87258815209505,417,36225.869259423635,2026-04-28,
BUY,PBC,100.0,362,36200.0,2026-04-28,
SELL,INVH,99.90740633669294,369,,2026-04-28,36865.8329382397
SELL,ALT,100.0,362,,2026-04-28,36200.0
SELL,CERC,90.2160073840082,419,,2026-04-28,37800.50709389943
SELL,SPT,85.71428343349565,362,,2026-04-28,31028.570602925425
SELL,MOSY,100.0,351,,2026-04-28,35100.0
SELL,RCP,100.0,362,,2026-04-28,36200.0
SELL,VNCE,113.79310344827587,349,,2026-04-28,39713.79310344828
SELL,CETXP,94.15419679038823,346,,2026-04-28,32577.352089474327
SELL,IDXG,103.99999830457902,417,,2026-04-28,43367.99929300945
SELL,PBC,115.59140208773921,362,,2026-04-28,41844.087555761595
BUY,VMD,102.20125786163523,376,38427.67295597484,2026-04-28,
BUY,TDW,87.3684220357599,440,38442.10569573436,2026-04-28,
BUY,CMP,95.64901597761364,402,38450.904423000684,2026-04-28,
BUY,ARD,100.90867505369239,381,38446.2051954568,2026-04-28,
BUY,SAF,100.0,384,38400.0,2026-04-28,
BUY,PFHD,100.0,384,38400.0,2026-04-28,
BUY,PUMP,93.10344827586206,413,38451.72413793103,2026-04-28,
BUY,HLNE,98.85714043960124,389,38455.42763100488,2026-04-28,
BUY,EYEG,90.49586546707921,425,38460.74282350866,2026-04-28,
BUY,MTC,100.0,384,38400.0,2026-04-28,
SELL,VMD,101.53846153846153,376,,2026-04-28,38178.46153846154
SELL,TDW,121.72701922112034,440,,2026-04-28,53559.88845729295
SELL,CMP,102.88097258814422,402,,2026-04-28,41358.15098043397
SELL,SAF,100.0,384,,2026-04-28,38400.0
SELL,PFHD,100.0,384,,2026-04-28,38400.0
SELL,HLNE,98.10824219284532,389,,2026-04-28,38164.10621301683
SELL,EYEG,116.43836157293272,425,,2026-04-28,49486.3036684964
SELL,MTC,100.0,384,,2026-04-28,38400.0
BUY,VEL,87.75510510492141,410,35979.59309301778,2026-04-28,
BUY,SPT,100.0,360,36000.0,2026-04-28,
BUY,KELYB,94.41860285190235,381,35973.487686574794,2026-04-28,
BUY,KLR,100.0,360,36000.0,2026-04-28,
BUY,TEUM,87.75510510492141,410,35979.59309301778,2026-04-28,
BUY,RCM,109.18727906263585,330,36031.80209066983,2026-04-28,
BUY,GIX,100.0,360,36000.0,2026-04-28,
BUY,EMP,121.72701922112034,296,36031.19768945162,2026-04-28,
SELL,ARD,99.54464720438325,381,,2026-04-28,37926.51058487002
SELL,PUMP,107.05973485783113,413,,2026-04-28,44215.670496284256
SELL,KELYB,103.44828191687365,381,,2026-04-28,39413.795410328865
SELL,KLR,100.0,360,,2026-04-28,36000.0
SELL,TEUM,83.72093216672721,410,,2026-04-28,34325.58218835816
SELL,RCM,105.82524504068122,330,,2026-04-28,34922.3308634248
SELL,GIX,100.0,360,,2026-04-28,36000.0
SELL,EMP,103.64238854997134,296,,2026-04-28,30678.14701079152
BUY,GHG,81.98198198198197,443,36318.01801801802,2026-04-28,
BUY,MEC,115.76576126675444,313,36234.68327649414,2026-04-28,
BUY,PSHG,81.98198198198197,443,36318.01801801802,2026-04-28,
BUY,RCP,100.0,363,36300.0,2026-04-28,
BUY,CNF,100.0,363,36300.0,2026-04-28,
BUY,TRPX,92.07920949840744,394,36279.20854237253,2026-04-28,
BUY,MTC,100.0,363,36300.0,2026-04-28,
BUY,JCO,100.39965971603999,361,36244.27715749044,2026-04-28,
SELL,VEL,84.70675294150465,410,,2026-04-28,34729.768706016905
SELL,GHG,115.09433962264151,443,,2026-04-28,50986.79245283019
SELL,MEC,100.0,313,,2026-04-28,31300.0
SELL,PSHG,84.70675294150465,443,,2026-04-28,37525.09155308656
SELL,RCP,100.0,363,,2026-04-28,36300.0
SELL,CNF,100.0,363,,2026-04-28,36300.0
SELL,TRPX,101.34408472934781,394,,2026-04-28,39929.569383363036
SELL,JCO,100.7960025950688,361,,2026-04-28,36387.35693681984
BUY,HMI,112.50000698491945,328,36900.00229105358,2026-04-28,
BUY,ETON,100.0,369,36900.0,2026-04-28,
BUY,EVSTC,100.0,369,36900.0,2026-04-28,
BUY,DTP,115.09433962264151,321,36945.28301886793,2026-04-28,
BUY,PLSE,115.09433962264151,321,36945.28301886793,2026-04-28,
BUY,KLR,100.0,369,36900.0,2026-04-28,
BUY,PFHD,100.0,369,36900.0,2026-04-28,
BUY,PAE,100.0,369,36900.0,2026-04-28,
SELL,SPT,100.0,360,,2026-04-28,36000.0
SELL,MTC,100.0,363,,2026-04-28,36300.0
SELL,HMI,115.18029127365709,328,,2026-04-28,37779.135537759525
SELL,ETON,100.0,369,,2026-04-28,36900.0
SELL,EVSTC,99.94998841969047,369,,2026-04-28,36881.545726865785
SELL,DTP,99.97258977246231,321,,2026-04-28,32091.201316960403
SELL,PLSE,97.2265586670256,321,,2026-04-28,31209.725332115217
SELL,PFHD,100.0,369,,2026-04-28,36900.0
SELL,PAE,100.0,369,,2026-04-28,36900.0
BUY,FRHC,105.38461961689801,363,38254.61692093398,2026-04-28,
BUY,SNDR,101.5263139422528,377,38275.420356229304,2026-04-28,
BUY,HCC,98.47367832917742,388,38207.78719172084,2026-04-28,
BUY,MEC,115.18029127365709,332,38239.85670285415,2026-04-28,
BUY,TVIX,84.50128091648055,453,38279.08025516569,2026-04-28,
BUY,IFS,115.18029127365709,332,38239.85670285415,2026-04-28,
BUY,GLBS,88.96797032247021,430,38256.22723866219,2026-04-28,
BUY,RENN,99.8650497886897,383,38248.314069068154,2026-04-28,
BUY,AVGR,84.50128091648055,453,38279.08025516569,2026-04-28,
SELL,KLR,100.0,369,,2026-04-28,36900.0
SELL,FRHC,96.35036845676964,363,,2026-04-28,34975.18374980738
SELL,SNDR,98.96320901753522,377,,2026-04-28,37309.129799610775
SELL,HCC,96.20524909270178,388,,2026-04-28,37327.63664796829
SELL,MEC,82.66666404733654,332,,2026-04-28,27445.33246371573
SELL,IFS,119.6551750446188,332,,2026-04-28,39725.51811481344
SELL,GLBS,82.66666404733654,430,,2026-04-28,35546.66554035471
SELL,RENN,99.1891927857224,383,,2026-04-28,37989.46083693168
SELL,AVGR,104.15162305724155,453,,2026-04-28,47180.68524493042
BUY,TOCA,115.4477664733365,327,37751.41963678104,2026-04-28,
BUY,HEPA,82.66666404733654,457,37778.6654696328,2026-04-28,
BUY,WEI,100.0,377,37700.0,2026-04-28,
BUY,ALT,100.0,377,37700.0,2026-04-28,
BUY,OCCI,100.0,377,37700.0,2026-04-28,
BUY,KERN,100.0,377,37700.0,2026-04-28,
BUY,HESM,102.75264958992723,367,37710.22239950329,2026-04-28,
BUY,PCSB,98.42805881853495,383,37697.94652749888,2026-04-28,
BUY,SDRL,94.28571405312375,400,37714.2856212495,2026-04-28,
SELL,TVIX,95.29329118370214,453,,2026-04-28,43167.860906217065
SELL,TOCA,109.82546527377204,327,,2026-04-28,35912.927144523455
SELL,HEPA,82.89156817940973,457,,2026-04-28,37881.446657990244
SELL,WEI,100.0,377,,2026-04-28,37700.0
SELL,ALT,100.0,377,,2026-04-28,37700.0
SELL,OCCI,100.0,377,,2026-04-28,37700.0
SELL,KERN,78.33089259728106,377,,2026-04-28,29530.746509174962
SELL,HESM,97.09147565690436,367,,2026-04-28,35632.571566083905
SELL,PCSB,101.78132077473671,383,,2026-04-28,38982.24585672416
SELL,SDRL,95.45454741682804,400,,2026-04-28,38181.81896673121
BUY,HMI,112.50000698491945,350,39375.00244472181,2026-04-28,
BUY,TT,100.0,394,39400.0,2026-04-28,
BUY,HCC,96.8888940630455,406,39336.890989596475,2026-04-28,
BUY,JAGX,96.42857142857143,408,39342.857142857145,2026-04-28,
BUY,XRF,98.95424937635622,398,39383.79125178977,2026-04-28,
BUY,CNF,100.0,394,39400.0,2026-04-28,
BUY,KLR,100.0,394,39400.0,2026-04-28,
BUY,STG,100.0,394,39400.0,2026-04-28,
BUY,INPX,118.1073023362622,333,39329.73167797531,2026-04-28,
BUY,PIC,98.33169612201829,401,39431.010144929336,2026-04-28,
SELL,HMI,123.2558132675031,350,,2026-04-28,43139.53464362609
SELL,TT,100.0,394,,2026-04-28,39400.0
SELL,HCC,100.11465064365714,406,,2026-04-28,40646.5481613248
SELL,JAGX,97.53086419753086,408,,2026-04-28,39792.59259259259
SELL,XRF,103.83091090193967,398,,2026-04-28,41324.70253897199
SELL,CNF,100.0,394,,2026-04-28,39400.0
SELL,KLR,100.0,394,,2026-04-28,39400.0
SELL,STG,103.42465753424656,394,,2026-04-28,40749.315068493146
SELL,PIC,100.0,401,,2026-04-28,40100.0
BUY,GAZ,102.37829577583584,370,37879.96943705926,2026-04-28,
BUY,AVCO,100.0,379,37900.0,2026-04-28,
BUY,KREF,99.27636080694099,382,37923.56982825146,2026-04-28,
BUY,AJXA,99.61088115245037,380,37852.134837931146,2026-04-28,
BUY,MEC,100.0,379,37900.0,2026-04-28,
BUY,SAF,80.98591226107214,468,37901.40693818176,2026-04-28,
BUY,MOSY,100.0,379,37900.0,2026-04-28,
BUY,BHVN,113.24742136783046,335,37937.886158223206,2026-04-28,
BUY,EEX,104.18719776063901,364,37924.1399848726,2026-04-28,
SELL,INPX,90.87136929460581,333,,2026-04-28,30260.165975103737
SELL,GAZ,100.0,370,,2026-04-28,37000.0
SELL,AVCO,100.0,379,,2026-04-28,37900.0
SELL,KREF,102.68790961587726,382,,2026-04-28,39226.78147326512
SELL,AJXA,99.68749073525052,380,,2026-04-28,37881.246479395195
SELL,MEC,100.0,379,,2026-04-28,37900.0
SELL,SAF,100.0,468,,2026-04-28,46800.0
SELL,MOSY,90.90909316097839,379,,2026-04-28,34454.54630801081
SELL,BHVN,95.12972358549958,335,,2026-04-28,31868.457401142357
SELL,EEX,104.01890812600641,364,,2026-04-28,37862.88255786633
BUY,NET,83.333336437742,473,39416.66813505197,2026-04-28,
BUY,HEPA,98.00000093421157,402,39396.00037555305,2026-04-28,
BUY,TT,100.0,394,39400.0,2026-04-28,
BUY,ALT,100.0,394,39400.0,2026-04-28,
BUY,MYSZ,98.36065983842776,401,39442.624595209534,2026-04-28,
BUY,CNF,100.0,394,39400.0,2026-04-28,
BUY,SVM,98.97609902548565,398,39392.48741214329,2026-04-28,
BUY,NCMI,102.39044694880546,385,39420.3220752901,2026-04-28,
BUY,PAE,100.0,394,39400.0,2026-04-28,
BUY,STG,113.57615894039733,347,39410.927152317876,2026-04-28,
SELL,HEPA,93.29445816324949,402,,2026-04-28,37504.37218162629
SELL,TT,100.0,394,,2026-04-28,39400.0
SELL,ALT,115.9090862293875,394,,2026-04-28,45668.179974378676
SELL,MYSZ,90.00000423855252,401,,2026-04-28,36090.00169965956
SELL,CNF,100.0,394,,2026-04-28,39400.0
SELL,SVM,90.59561511091783,398,,2026-04-28,36057.0548141453
SELL,NCMI,93.90400228239687,385,,2026-04-28,36153.04087872279
SELL,PAE,100.0,394,,2026-04-28,39400.0
SELL,STG,82.79883381924198,347,,2026-04-28,28731.195335276967
BUY,VEL,115.9090862293875,316,36627.271248486446,2026-04-28,
BUY,VERI,87.32394762581785,419,36588.73405521768,2026-04-28,
BUY,CBH,100.0,366,36600.0,2026-04-28,
BUY,PED,91.07692759135789,402,36612.924891725874,2026-04-28,
BUY,OVID,89.64595749441156,408,36575.55065771992,2026-04-28,
BUY,PRTH,100.09990238414763,366,36636.56427259803,2026-04-28,
BUY,MTC,100.0,366,36600.0,2026-04-28,
BUY,SBT,100.0,366,36600.0,2026-04-28,
BUY,AKTX,81.39534960132553,450,36627.90732059649,2026-04-28,
SELL,NET,85.07109224302289,473,,2026-04-28,40238.626630949824
SELL,VERI,101.15207076233878,419,,2026-04-28,42382.71764941995
SELL,CBH,100.0,366,,2026-04-28,36600.0
SELL,PED,103.04054162901105,402,,2026-04-28,41422.29773486244
SELL,OVID,86.43815436306,408,,2026-04-28,35266.76698012848
SELL,PRTH,100.09979316118465,366,,2026-04-28,36636.52429699358
SELL,MTC,100.0,366,,2026-04-28,36600.0
SELL,SBT,109.62963084604156,366,,2026-04-28,40124.44488965121
SELL,AKTX,101.697791288614,450,,2026-04-28,45764.0060798763
BUY,BEDU,104.50215950520665,363,37934.283900390015,2026-04-28,
BUY,CCZ,109.28144140910265,347,37920.660168958624,2026-04-28,
BUY,WEI,100.0,379,37900.0,2026-04-28,
BUY,JHG,103.26796769494572,367,37899.344144045084,2026-04-28,
BUY,KLR,100.0,379,37900.0,2026-04-28,
BUY,MOGO,100.06328655022736,379,37923.985602536166,2026-04-28,
BUY,PIC,106.17800685025085,357,37905.548445539556,2026-04-28,
BUY,GTHX,100.94866113599427,375,37855.74792599785,2026-04-28,
BUY,SOI,97.21987431210009,390,37915.75098171904,2026-04-28,
SELL,VEL,116.47869741951624,316,,2026-04-28,36807.268384567134
SELL,BEDU,105.0538574692189,363,,2026-04-28,38134.55026132646
SELL,CCZ,100.45661247943691,347,,2026-04-28,34858.444530364606
SELL,JHG,103.60760702531506,367,,2026-04-28,38023.99177829063
SELL,MOGO,99.93675347631562,379,,2026-04-28,37876.02956752362
SELL,GTHX,95.30126935157529,375,,2026-04-28,35737.976006840734
SELL,SOI,98.26690363783956,390,,2026-04-28,38324.09241875743
BUY,KBLMU,100.10000228881837,338,33833.80077362061,2026-04-28,
BUY,SGH,92.48408047237615,366,33849.17345288967,2026-04-28,
BUY,WOW,99.88337925242831,339,33860.4655665732,2026-04-28,
BUY,MEC,100.0,338,33800.0,2026-04-28,
BUY,CBH,96.29628247312442,351,33799.99514806667,2026-04-28,
BUY,NPA,100.0,338,33800.0,2026-04-28,
BUY,SPFI,100.0,338,33800.0,2026-04-28,
SELL,KLR,100.0,379,,2026-04-28,37900.0
SELL,PIC,97.00039110625357,357,,2026-04-28,34629.139624932526
SELL,KBLMU,100.0,338,,2026-04-28,33800.0
SELL,SGH,105.2341546229164,366,,2026-04-28,38515.70059198741
SELL,WOW,101.2259252896069,339,,2026-04-28,34315.58867317674
SELL,CBH,96.15385129417146,351,,2026-04-28,33750.001804254185
SELL,NPA,100.0,338,,2026-04-28,33800.0
BUY,BPRN,100.0,343,34300.0,2026-04-28,
BUY,MACK,94.07407633317307,365,34337.03786160817,2026-04-28,
BUY,BOMN,83.2460764806509,412,34297.38351002817,2026-04-28,
BUY,SPT,100.0,343,34300.0,2026-04-28,
BUY,SPI,83.2460764806509,412,34297.38351002817,2026-04-28,
BUY,DARE,108.33333885228208,317,34341.66841617342,2026-04-28,
BUY,AKTX,97.13701696711472,353,34289.36698939149,2026-04-28,
SELL,WEI,100.0,379,,2026-04-28,37900.0
SELL,BPRN,100.0,343,,2026-04-28,34300.0
SELL,MACK,100.0,365,,2026-04-28,36500.0
SELL,BOMN,99.92429804047724,412,,2026-04-28,41168.810792676624
SELL,SPT,87.30964485435227,343,,2026-04-28,29947.20818504283
SELL,SPI,107.2857175554548,412,,2026-04-28,44201.71563284737
SELL,DARE,104.61538010095009,317,,2026-04-28,33163.07549200118
SELL,AKTX,105.47368902909129,353,,2026-04-28,37232.21222726923
BUY,WOW,100.8650496955612,367,37017.47323827096,2026-04-28,
BUY,PLYM,99.44752147516239,372,36994.47798876041,2026-04-28,
BUY,JHG,100.51685698518142,368,36990.20337054676,2026-04-28,
BUY,ATNX,117.2532783953735,316,37052.03597293803,2026-04-28,
BUY,TRNX,101.5748031496063,365,37074.8031496063,2026-04-28,
BUY,MBOT,111.18880901243094,333,37025.8734011395,2026-04-28,
BUY,EMP,100.0,370,37000.0,2026-04-28,
BUY,MTC,100.0,370,37000.0,2026-04-28,
SELL,MEC,87.32394366197182,338,,2026-04-28,29515.492957746475
SELL,SPFI,100.0,338,,2026-04-28,33800.0
SELL,WOW,99.77130355230328,367,,2026-04-28,36616.0684036953
SELL,PLYM,107.70973298279625,372,,2026-04-28,40068.020669600206
